timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-10-16T11:44:16,codecarbon,81801e99-16b1-42bb-b610-3e73533ae5fc,5.36494255065918,1.61100068423999e-07,3.002829329536901e-08,42.5,0.0,2.999642372131348,6.331310056977802e-05,0,4.455200346528159e-06,6.776830091630617e-05,Canada,CAN,quebec,,,Windows-10-10.0.22000-SP0,3.10.11,2.3.1,4,12th Gen Intel(R) Core(TM) i9-12900H,,,-71.2,46.8,7.999046325683594,machine,N,1.0
2023-10-16T11:44:34,codecarbon,81801e99-16b1-42bb-b610-3e73533ae5fc,23.98696732521057,7.204418582683255e-07,3.003472045885238e-08,42.5,0.0,2.999642372131348,0.0002831044026547,0,1.9956428550740952e-05,0.0003030608312054,Canada,CAN,quebec,,,Windows-10-10.0.22000-SP0,3.10.11,2.3.1,4,12th Gen Intel(R) Core(TM) i9-12900H,,,-71.2,46.8,7.999046325683594,machine,N,1.0
2023-10-16T11:46:01,codecarbon,5862c5b2-3c44-4863-9d17-7c334d3c7d13,4.821548461914063,1.4470623160740914e-07,3.001239803985368e-08,42.5,0.0,2.999642372131348,5.687345100773706e-05,0,3.998623994899806e-06,6.087207500263687e-05,Canada,CAN,quebec,,,Windows-10-10.0.22000-SP0,3.10.11,2.3.1,4,12th Gen Intel(R) Core(TM) i9-12900H,,,-71.2,46.8,7.999046325683594,machine,N,1.0
2023-10-16T11:48:18,codecarbon,4d3fe647-ce96-4c91-89a3-2e006f66f1e8,3.38832426071167,2.8774095955459982e-06,8.492131726913405e-07,42.5,0.0,2.999642372131348,3.989569743474325e-05,0,2.8021745870106924e-06,4.269787202175394e-05,France,FRA,normandy,,,Windows-10-10.0.22000-SP0,3.10.11,2.3.1,4,12th Gen Intel(R) Core(TM) i9-12900H,,,1.1548,49.4128,7.999046325683594,machine,N,1.0
2023-10-16T11:50:41,codecarbon,4d3fe647-ce96-4c91-89a3-2e006f66f1e8,145.96093487739563,0.0001242965463912,8.515740632630897e-07,42.5,0.0,2.999642372131348,0.0017228725574082,0,0.0001215635071595,0.0018444360645677,France,FRA,normandy,,,Windows-10-10.0.22000-SP0,3.10.11,2.3.1,4,12th Gen Intel(R) Core(TM) i9-12900H,,,1.1548,49.4128,7.999046325683594,machine,N,1.0
2023-10-16T11:52:58,codecarbon,4d3fe647-ce96-4c91-89a3-2e006f66f1e8,283.70851969718933,0.0002416130352686,8.516241793742528e-07,42.5,0.0,2.999642372131348,0.0033489772160847,0,0.000236317861354,0.0035852950774388,France,FRA,normandy,,,Windows-10-10.0.22000-SP0,3.10.11,2.3.1,4,12th Gen Intel(R) Core(TM) i9-12900H,,,1.1548,49.4128,7.999046325683594,machine,N,1.0
2023-10-16T11:54:00,codecarbon,4d3fe647-ce96-4c91-89a3-2e006f66f1e8,345.45585203170776,0.0002941938192668,8.516104663926945e-07,42.5,0.0,2.999642372131348,0.0040778130642241,0,0.0002877281031123,0.0043655411673365,France,FRA,normandy,,,Windows-10-10.0.22000-SP0,3.10.11,2.3.1,4,12th Gen Intel(R) Core(TM) i9-12900H,,,1.1548,49.4128,7.999046325683594,machine,N,1.0
2023-10-16T11:55:31,codecarbon,4d3fe647-ce96-4c91-89a3-2e006f66f1e8,435.85678362846375,0.000371184718386,8.516208358534747e-07,42.5,0.0,2.999642372131348,0.0051449854342473,0,0.0003630234452017,0.0055080088794491,France,FRA,normandy,,,Windows-10-10.0.22000-SP0,3.10.11,2.3.1,4,12th Gen Intel(R) Core(TM) i9-12900H,,,1.1548,49.4128,7.999046325683594,machine,N,1.0
2023-10-16T11:58:37,codecarbon,4d3fe647-ce96-4c91-89a3-2e006f66f1e8,622.7023465633392,0.0005303172250604378,8.516383919014118e-07,42.5,0.0,2.9996423721313477,0.007350683449208737,0,0.0005186922008942133,0.00786937565010295,France,FRA,normandy,,,Windows-10-10.0.22000-SP0,3.10.11,2.3.1,4,12th Gen Intel(R) Core(TM) i9-12900H,,,1.1548,49.4128,7.999046325683594,machine,N,1.0
